% Model,WG_straight_副本.mph,,
% Version,COMSOL 6.2.0.339,,
% Date,"Sep 14 2025, 10:04",,
% Table,,,
% wg_width (um),sample_freq (1/s),neff (m^2),
1.9,2.15E+14,1.4449512214351439-2.5041187912937363E-5i,1.63E-10
1.9,2.15E+14,1.493254767,9.10E-13
1.9,2.15E+14,1.57429581,5.86E-13
1.9,2.16E+14,1.443511648275489-6.618169972481335E-5i,1.34E-10
1.9,2.16E+14,1.444071816536817-5.451514958064537E-5i,1.34E-10
1.9,2.16E+14,1.4447292052519431-2.929635487085546E-5i,1.32E-10
1.9,2.16E+14,1.4450360271351785-2.460783354191208E-5i,1.63E-10
1.9,2.16E+14,1.494865969,8.92E-13
1.9,2.16E+14,1.57556274,5.80E-13
1.9,2.17E+14,1.4436070472693123-6.527070402736957E-5i,1.34E-10
1.9,2.17E+14,1.4441620672873379-5.375766703791051E-5i,1.34E-10
1.9,2.17E+14,1.4448140476607514-2.885992873628245E-5i,1.32E-10
1.9,2.17E+14,1.4451200321815896-2.4178860179171057E-5i,1.63E-10
1.9,2.17E+14,1.49647933,8.75E-13
1.9,2.17E+14,1.576826605,5.74E-13
1.9,2.18E+14,1.44370140117427-6.440913523696788E-5i,1.34E-10
1.9,2.18E+14,1.4442513248581752-5.301416539631713E-5i,1.34E-10
1.9,2.18E+14,1.4448979391223726-2.843308298308041E-5i,1.32E-10
1.9,2.18E+14,1.445203269380649-2.3753676903270372E-5i,1.63E-10
1.9,2.18E+14,1.498094457,8.59E-13
1.9,2.18E+14,1.578087391,5.69E-13
1.9,2.19E+14,1.4437947449001125-6.350473180092543E-5i,1.35E-10
1.9,2.19E+14,1.4443396092373937-5.2284322007087935E-5i,1.34E-10
1.9,2.19E+14,1.4449809012735417-2.8015480634032376E-5i,1.32E-10
1.9,2.19E+14,1.4452857733496496-2.333163463156755E-5i,1.63E-10
1.9,2.19E+14,1.499710978,8.44E-13
1.9,2.19E+14,1.579345084,5.63E-13
1.9,2.20E+14,1.4438870740625767-6.262472873435768E-5i,1.35E-10
1.9,2.20E+14,1.4444269399410283-5.1567822835901916E-5i,1.34E-10
1.9,2.20E+14,1.4450629550219305-2.7606804610019392E-5i,1.32E-10
1.9,2.20E+14,1.44536758101725-2.2912012431268248E-5i,1.63E-10
1.9,2.20E+14,1.501328535,8.29E-13
1.9,2.20E+14,1.580599668,5.58E-13
2,1.70E+14,1.4374576887371735-1.3674235384902953E-4i,1.35E-10
2,1.70E+14,1.4383936771219974-1.0666437491332015E-4i,1.52E-10
2,1.70E+14,1.438164093342868-8.597650521035028E-5i,4.24E-11
2,1.70E+14,1.4397956678802073-5.623493505438788E-5i,1.63E-10
2,1.70E+14,1.440252665302179-1.9286272648092605E-5i,3.97E-11
2,1.70E+14,1.517299495,1.09E-12
2,1.71E+14,1.4376380788213325-1.343255834028419E-4i,1.34E-10
2,1.71E+14,1.43849372469623-1.053988750671049E-4i,1.54E-10
2,1.71E+14,1.4386616592540704-8.446408687708876E-5i,6.73E-11
2,1.71E+14,1.4399515801197877-5.511953499107139E-5i,1.63E-10
2,1.71E+14,1.4406720279311136-1.2193130822258134E-5i,2.26E-11
2,1.71E+14,1.5186653370857006-1.7007849858096537E-16i,1.07E-12
2,1.72E+14,1.4378154471564202-1.3196575487376468E-4i,1.34E-10
2,1.72E+14,1.4386869846955146-1.0848802824782874E-4i,1.42E-10
2,1.72E+14,1.4390185537337383-7.836864092551315E-5i,6.22E-11
2,1.72E+14,1.4401048848250542-5.403331473881813E-5i,1.63E-10
2,1.72E+14,1.4411994264421701-6.528941949996397E-6i,1.33E-11
2,1.72E+14,1.520029876,1.05E-12
2,1.73E+14,1.4379899351364036-1.2967229933777795E-4i,1.34E-10
2,1.73E+14,1.438857488792177-1.0698301901247439E-4i,1.37E-10
2,1.73E+14,1.4393395071036583-7.581669682560601E-5i,8.23E-11
2,1.73E+14,1.4402556503230843-5.2975252508277105E-5i,1.63E-10
2,1.73E+14,1.4418451929395466-3.0501425572774278E-6i,8.76E-12
2,1.73E+14,1.521393032,1.03E-12
2,1.74E+14,1.4381615793544809-1.2742896085893882E-4i,1.34E-10
2,1.74E+14,1.439021705501507-1.0516542741722291E-4i,1.36E-10
2,1.74E+14,1.4396131571663604-7.281686911774331E-5i,1.03E-10
2,1.74E+14,1.4404039427802813-5.19443676060451E-5i,1.63E-10
2,1.74E+14,1.4426016701124886-1.3220661705944851E-6i,6.45E-12
2,1.74E+14,1.522754725,1.02E-12
2,1.75E+14,1.4383304985691812-1.252295480095785E-4i,1.34E-10
2,1.75E+14,1.4391821198482446-1.0334007466451948E-4i,1.35E-10
2,1.75E+14,1.4398493092310343-6.967938240426657E-5i,1.16E-10
2,1.75E+14,1.4405498262886398-5.09397195459338E-5i,1.63E-10
2,1.75E+14,1.443453054285318-5.604856239641028E-7i,5.16E-12
2,1.75E+14,1.52411488,1.00E-12
2,1.76E+14,1.4384966512474955-1.230817814715289E-4i,1.34E-10
2,1.76E+14,1.439339462887271-1.0154881387591731E-4i,1.35E-10
2,1.76E+14,1.4400586493717533-6.672789180160193E-5i,1.23E-10
2,1.76E+14,1.440693362952625-4.996040477348733E-5i,1.63E-10
2,1.76E+14,1.4443840047560856-2.3933247536043374E-7i,4.35E-12
2,1.76E+14,1.525473422,9.85E-13
2,1.77E+14,1.43866026272154-1.2098395517172454E-4i,1.34E-10
2,1.77E+14,1.4394940502966085-9.979942298022124E-5i,1.35E-10
2,1.77E+14,1.4402490880519534-6.407434353200338E-5i,1.26E-10
2,1.77E+14,1.4408346129697438-4.9005555732939684E-5i,1.63E-10
2,1.77E+14,1.445382330661718-1.0415672746644102E-7i,3.79E-12
2,1.77E+14,1.526830282,9.70E-13
2,1.78E+14,1.4388212664609277-1.1894318316458756E-4i,1.34E-10
2,1.78E+14,1.4396460598073493-9.809179434444202E-5i,1.34E-10
2,1.78E+14,1.440425910456505-6.171953238600142E-5i,1.28E-10
2,1.78E+14,1.440973634709138-4.8074338020457396E-5i,1.63E-10
2,1.78E+14,1.4464387731554456-4.63183694559028E-8i,3.39E-12
2,1.78E+14,1.528185389,9.55E-13
2,1.79E+14,1.438979762461735-1.1691697397197516E-4i,1.34E-10
2,1.79E+14,1.43979561068901-9.642496782313209E-5i,1.34E-10
2,1.79E+14,1.4405925792190295-5.9626611564933956E-5i,1.29E-10
2,1.79E+14,1.4411104847865968-4.716594921810561E-5i,1.63E-10
2,1.79E+14,1.4475462186662338-2.101985490044643E-8i,3.07E-12
2,1.79E+14,1.529538679,9.41E-13
2,1.80E+14,1.4391357906552458-1.1492696601618437E-4i,1.34E-10
2,1.80E+14,1.4399427945076133-9.479740766043969E-5i,1.34E-10
2,1.80E+14,1.4407513903969393-5.77526616137228E-5i,1.30E-10
2,1.80E+14,1.4412452181365751-4.627961685713121E-5i,1.63E-10
2,1.80E+14,1.4486990438976133-9.709285196321734E-9i,2.82E-12
2,1.80E+14,1.530890086,9.27E-13
2,1.81E+14,1.4392894465069686-1.1302817845666496E-4i,1.34E-10
2,1.81E+14,1.4400876872769368-9.320786778259573E-5i,1.34E-10
2,1.81E+14,1.440903903424173-5.605921578419648E-5i,1.30E-10
2,1.81E+14,1.4413778880814396-4.541459712723324E-5i,1.63E-10
2,1.81E+14,1.449892668762082-4.552364808085745E-9i,2.62E-12
2,1.81E+14,1.532239548,9.13E-13
2,1.82E+14,1.4394407487773158-1.1116019984412161E-4i,1.34E-10
2,1.82E+14,1.4402303562667573-9.165458792377512E-5i,1.34E-10
2,1.82E+14,1.441051207170544-5.451460522760636E-5i,1.30E-10
2,1.82E+14,1.4415085463986372-4.4570172972831495E-5i,1.63E-10
2,1.82E+14,1.4511232636277158-2.1613183054539124E-9i,2.45E-12
2,1.82E+14,1.533587007,9.00E-13
2,1.83E+14,1.439589798075494-1.0933480667237559E-4i,1.34E-10
2,1.83E+14,1.440370862278979-9.013660305083924E-5i,1.34E-10
2,1.83E+14,1.4411940835370345-5.309356090085602E-5i,1.30E-10
2,1.83E+14,1.44163724338534-4.374565270652756E-5i,1.63E-10
2,1.83E+14,1.4523875561494024-1.0369305496473382E-9i,2.30E-12
2,1.83E+14,1.534932404,8.87E-13
2,1.84E+14,1.4397365934408901-1.0752712029460094E-4i,1.34E-10
2,1.84E+14,1.4405092615913053-8.865286343654954E-5i,1.34E-10
2,1.84E+14,1.4413331092897788-5.177611553183791E-5i,1.30E-10
2,1.84E+14,1.4417640279207684-4.294036866336683E-5i,1.63E-10
2,1.84E+14,1.4536827006401387-5.018996401912395E-10i,2.17E-12
2,1.84E+14,1.536275684,8.74E-13
2,1.85E+14,1.439881221873427-1.0578355556399157E-4i,1.34E-10
2,1.85E+14,1.4406456076574994-8.720205983859836E-5i,1.34E-10
2,1.85E+14,1.4414687207811392-5.054646874296233E-5i,1.31E-10
2,1.85E+14,1.4418889475271908-4.215367574104675E-5i,1.63E-10
2,1.85E+14,1.455006187108385-2.4476681516081436E-10i,2.06E-12
2,1.85E+14,1.537616793,8.62E-13
2,1.86E+14,1.4400237247809358-1.0406946612582122E-4i,1.34E-10
2,1.86E+14,1.4407799511347505-8.578324297034248E-5i,1.34E-10
2,1.86E+14,1.441601255992076-4.939205402200724E-5i,1.31E-10
2,1.86E+14,1.4420120484292003-4.1384950100309844E-5i,1.63E-10
2,1.86E+14,1.4563557760459795-1.2014442575993204E-10i,1.96E-12
2,1.86E+14,1.53895568,8.50E-13
2,1.87E+14,1.4401641661254145-1.023947983882716E-4i,1.34E-10
2,1.87E+14,1.4409123403372543-8.439560024965356E-5i,1.34E-10
2,1.87E+14,1.4417309824752285-4.830279428475877E-5i,1.31E-10
2,1.87E+14,1.442133375610927-4.0633587591019314E-5i,1.63E-10
2,1.87E+14,1.4577294503964218-5.930680343569979E-11i,1.87E-12
2,1.87E+14,1.540292295,8.38E-13
2,1.88E+14,1.440302566876525-1.0075470341250994E-4i,1.34E-10
2,1.88E+14,1.4410428219021643-8.303813534332682E-5i,1.34E-10
2,1.88E+14,1.4418581163455864-4.7270531222562236E-5i,1.31E-10
2,1.88E+14,1.4422529728734628-3.989900286871152E-5i,1.63E-10
2,1.88E+14,1.4591253793038614-2.942165131327829E-11i,1.79E-12
2,1.88E+14,1.541626591,8.27E-13
2,1.89E+14,1.4404389896552452-9.91474672572648E-5i,1.34E-10
2,1.89E+14,1.4411714405976288-8.170981009305657E-5i,1.34E-10
2,1.89E+14,1.4419828354295006-4.628860236370851E-5i,1.31E-10
2,1.89E+14,1.4423708828901713-3.918062785669325E-5i,1.63E-10
2,1.89E+14,1.4605418901520528-1.4660536486526834E-11i,1.72E-12
2,1.89E+14,1.542958521,8.16E-13
2,1.90E+14,1.440573487543165-9.757756105275545E-5i,1.34E-10
2,1.90E+14,1.441298239721322-8.041002797415332E-5i,1.34E-10
2,1.90E+14,1.4421052885644805-4.535150892897274E-5i,1.31E-10
2,1.90E+14,1.4424871472620664-3.847791046528464E-5i,1.63E-10
2,1.90E+14,1.4619774465767237-7.334112506900316E-12i,1.66E-12
2,1.90E+14,1.544288041,8.05E-13
2,1.91E+14,1.4407060803242424-9.604098742438707E-5i,1.34E-10
2,1.91E+14,1.4414232611963622-7.91378507155287E-5i,1.34E-10
2,1.91E+14,1.4422256022788604-4.445467258741856E-5i,1.31E-10
2,1.91E+14,1.4426018065723403-3.7790313432777686E-5i,1.63E-10
2,1.91E+14,1.4634306308756362-3.6823482974117E-12i,1.59E-12
2,1.91E+14,1.545615108,7.95E-13
2,1.92E+14,1.4408368202001063-9.453200091573378E-5i,1.34E-10
2,1.92E+14,1.441546545667817-7.789260551948069E-5i,1.34E-10
2,1.92E+14,1.442343885677196-4.3594246445803655E-5i,1.31E-10
2,1.92E+14,1.4427149004417734-3.71173131137589E-5i,1.63E-10
2,1.92E+14,1.464900129719507-1.8548594182146727E-12i,1.54E-12
2,1.92E+14,1.546939682,7.85E-13
2,1.93E+14,1.4409657494758192-9.306365935113741E-5i,1.34E-10
2,1.93E+14,1.4416681325011576-7.66734916055586E-5i,1.34E-10
2,1.93E+14,1.4424602340601467-4.2766970904646526E-5i,1.31E-10
2,1.93E+14,1.442826467583715-3.6458397995375706E-5i,1.63E-10
2,1.93E+14,1.4663847223839672-9.370699947925006E-13i,1.49E-12
2,1.93E+14,1.548261723,7.75E-13
2,1.94E+14,1.441092903725625-9.162294356022531E-5i,1.34E-10
2,1.94E+14,1.4417880598872916-7.547984261356342E-5i,1.34E-10
2,1.94E+14,1.4425747316503594-4.197006009989817E-5i,1.31E-10
2,1.94E+14,1.4429365458604295-3.581306752073008E-5i,1.63E-10
2,1.94E+14,1.4678832709375969-4.74771590830358E-13i,1.44E-12
2,1.94E+14,1.549581194,7.65E-13
2,1.95E+14,1.4412183387416486-9.018621457287515E-5i,1.34E-10
2,1.95E+14,1.4419063648678088-7.431094969386418E-5i,1.34E-10
2,1.95E+14,1.4426874536681438-4.1201115064570306E-5i,1.31E-10
2,1.95E+14,1.4430451723405913-3.5180830677459935E-5i,1.63E-10
2,1.95E+14,1.4693947119692308-2.4114686992195453E-13i,1.40E-12
2,1.95E+14,1.550898058,7.55E-13
2,1.96E+14,1.4413420754695245-8.880114529643673E-5i,1.34E-10
2,1.96E+14,1.4420230836497154-7.316622643342162E-5i,1.34E-10
2,1.96E+14,1.4427984679313486-4.0458054487685134E-5i,1.32E-10
2,1.96E+14,1.4431523833586886-3.456120454799998E-5i,1.63E-10
2,1.96E+14,1.4709180495423824-1.226896297286826E-13i,1.35E-12
2,1.96E+14,1.552212281,7.46E-13
2,1.97E+14,1.4414641588355648-8.744089277727267E-5i,1.34E-10
2,1.97E+14,1.4421382513284842-7.20450214845641E-5i,1.34E-10
2,1.97E+14,1.4429078361046264-3.973905986136549E-5i,1.32E-10
2,1.97E+14,1.4432582145770507-3.39537127485846E-5i,1.63E-10
2,1.97E+14,1.4724523491393797-6.273839041389331E-14i,1.32E-12
2,1.97E+14,1.553523829,7.37E-13
2,1.98E+14,1.4415846070971539-8.609700762381225E-5i,1.34E-10
2,1.98E+14,1.4422519018529802-7.094668821507852E-5i,1.34E-10
2,1.98E+14,1.4430156146854551-3.9042532757350046E-5i,1.32E-10
2,1.98E+14,1.4433627010510184-3.3357883992423505E-5i,1.63E-10
2,1.98E+14,1.4739967324125693-3.195955798739751E-14i,1.28E-12
2,1.98E+14,1.55483267,7.28E-13
2,1.99E+14,1.4417034659860326-8.47960196658657E-5i,1.34E-10
2,1.99E+14,1.442364068467274-6.987066810567914E-5i,1.34E-10
2,1.99E+14,1.4431218557832246-3.8367057946762725E-5i,1.32E-10
2,1.99E+14,1.4434658772987559-3.277325004270178E-5i,1.63E-10
2,1.99E+14,1.4755503725999972-1.6502693018534123E-14i,1.25E-12
2,1.99E+14,1.556138774,7.20E-13
2,2.00E+14,1.4418207845902933-8.351308493780631E-5i,1.34E-10
2,2.00E+14,1.4424747834880036-6.881631028955086E-5i,1.34E-10
2,2.00E+14,1.443226607753973-3.7711376667698814E-5i,1.32E-10
2,2.00E+14,1.443567777376436-3.2199344141730156E-5i,1.63E-10
2,2.00E+14,1.4771124904933288-8.42157522495863E-15i,1.21E-12
2,2.00E+14,1.557442111,7.11E-13
2,2.01E+14,1.4419366026638565-8.227376214271797E-5i,1.34E-10
2,2.01E+14,1.442584078324388-6.778315552172944E-5i,1.34E-10
2,2.01E+14,1.4433299157071209-3.707436183944738E-5i,1.32E-10
2,2.01E+14,1.4436684349598374-3.163569846485726E-5i,1.63E-10
2,2.01E+14,1.478682350868597-4.331307173479324E-15i,1.18E-12
2,2.01E+14,1.558742654,7.03E-13
2,2.02E+14,1.4420509247370032-8.106027392546274E-5i,1.34E-10
2,2.02E+14,1.442691983546439-6.677064569420615E-5i,1.34E-10
2,2.02E+14,1.443431821926723-3.6454998923710046E-5i,1.32E-10
2,2.02E+14,1.4437678834351493-3.108184200556335E-5i,1.63E-10
2,2.02E+14,1.4802592593078887-2.226146305847623E-15i,1.15E-12
2,2.02E+14,1.560040375,6.95E-13
2,2.03E+14,1.4421637870723307-7.985853186890607E-5i,1.34E-10
2,2.03E+14,1.4427985290089549-6.577825314510405E-5i,1.34E-10
2,2.03E+14,1.4435323662123536-3.5852371438421146E-5i,1.32E-10
2,2.03E+14,1.4438661559995716-3.053729779325077E-5i,1.63E-10
2,2.03E+14,1.48184255935379-1.131944714172673E-15i,1.13E-12
2,2.03E+14,1.561335249,6.87E-13
2,2.04E+14,1.4422752328773234-7.866786060083415E-5i,1.34E-10
2,2.04E+14,1.4429037436697862-6.4805462948194E-5i,1.34E-10
2,2.04E+14,1.4436315861672857-3.526564658559846E-5i,1.32E-10
2,2.04E+14,1.4439632857756408-3.0001579763183875E-5i,1.63E-10
2,2.04E+14,1.483431629948822-5.881531067439992E-16i,1.10E-12
2,2.04E+14,1.562627252,6.79E-13
2,2.05E+14,1.442385268328286-7.750626634278133E-5i,1.34E-10
2,2.05E+14,1.4430076558416949-6.385180124007958E-5i,1.34E-10
2,2.05E+14,1.4437295174369056-3.4694065024368014E-5i,1.32E-10
2,2.05E+14,1.444059305941646-2.947418924089581E-5i,1.63E-10
2,2.05E+14,1.4850258831208227-1.699415041115136E-16i,1.08E-12
2,2.05E+14,1.56391636,6.72E-13
2,2.06E+14,1.4424939450837746-7.636762512101685E-5i,1.34E-10
2,2.06E+14,1.4431102931161701-6.29167898427219E-5i,1.34E-10
2,2.06E+14,1.443826193911789-3.413693150418411E-5i,1.32E-10
2,2.06E+14,1.4441542498827586-2.8954610684372084E-5i,1.63E-10
2,2.06E+14,1.486624762,1.05E-12
2,2.06E+14,1.565202551,6.64E-13
2,2.07E+14,1.4426012862365611-7.526275069278575E-5i,1.34E-10
2,2.07E+14,1.4432116823045225-6.199999330362254E-5i,1.34E-10
2,2.07E+14,1.4439216478975399-3.359360644955714E-5i,1.32E-10
2,2.07E+14,1.4442481513675007-2.844230674080907E-5i,1.63E-10
2,2.07E+14,1.488227738,1.03E-12
2,2.07E+14,1.566485803,6.57E-13
2,2.08E+14,1.4427073335505423-7.416918982513205E-5i,1.34E-10
2,2.08E+14,1.443311849599317-6.110094715513723E-5i,1.34E-10
2,2.08E+14,1.4440159102626828-3.306350003972029E-5i,1.32E-10
2,2.08E+14,1.444341044756626-2.793671240776362E-5i,1.63E-10
2,2.08E+14,1.489834312,1.01E-12
2,2.08E+14,1.567766098,6.50E-13
2,2.09E+14,1.4428121061482144-7.310685798392649E-5i,1.34E-10
2,2.09E+14,1.443410820550669-6.021922023910848E-5i,1.34E-10
2,2.09E+14,1.4441090105636147-3.2546066063017446E-5i,1.32E-10
2,2.09E+14,1.4444329652528054-2.7437227894655975E-5i,1.63E-10
2,2.09E+14,1.491444007,9.89E-13
2,2.09E+14,1.569043414,6.43E-13
2,2.10E+14,1.4429156173463364-7.207560211083873E-5i,1.34E-10
2,2.10E+14,1.4435086200613094-5.9354389723964825E-5i,1.34E-10
2,2.10E+14,1.444200977153967-3.204079737128356E-5i,1.32E-10
2,2.10E+14,1.4445239492022517-2.694321018333439E-5i,1.63E-10
2,2.10E+14,1.493056375,9.70E-13
2,2.10E+14,1.570317735,6.36E-13
2,2.11E+14,1.4430178783148924-7.10469612811037E-5i,1.34E-10
2,2.11E+14,1.4436052723601438-5.850608878652641E-5i,1.34E-10
2,2.11E+14,1.4442918372786209-3.154722143363522E-5i,1.32E-10
2,2.11E+14,1.444614034462976-2.645396241185186E-5i,1.63E-10
2,2.11E+14,1.494670986,9.51E-13
2,2.11E+14,1.571589043,6.30E-13
2,2.12E+14,1.4431189571737901-7.003252703170422E-5i,1.34E-10
2,2.12E+14,1.4437008011824497-5.7673870908412825E-5i,1.34E-10
2,2.12E+14,1.4443816171582577-3.106489756459012E-5i,1.32E-10
2,2.12E+14,1.4447032608592028-2.5968721115600897E-5i,1.63E-10
2,2.12E+14,1.496287434,9.33E-13
2,2.12E+14,1.572857321,6.23E-13
2,2.13E+14,1.4432188475972518-6.904477695860298E-5i,1.34E-10
2,2.13E+14,1.4437952295974716-5.6857386336267334E-5i,1.34E-10
2,2.13E+14,1.4444703420606961-3.059341245277991E-5i,1.32E-10
2,2.13E+14,1.4447916707480208-2.5486639980818102E-5i,1.63E-10
2,2.13E+14,1.497905334,9.16E-13
2,2.13E+14,1.574122554,6.17E-13
2,2.14E+14,1.443317574349907-6.803406570255027E-5i,1.35E-10
2,2.14E+14,1.4438885801679102-5.605624718583368E-5i,1.34E-10
2,2.14E+14,1.4445580363664785-3.0132378572814467E-5i,1.32E-10
2,2.14E+14,1.4448793097338535-2.5006769682245487E-5i,1.63E-10
2,2.14E+14,1.499524319,9.00E-13
2,2.14E+14,1.575384727,6.11E-13
2,2.15E+14,1.4434151952306722-6.707004743201279E-5i,1.35E-10
2,2.15E+14,1.443980874870366-5.527010271081496E-5i,1.34E-10
2,2.15E+14,1.4446447236257913-2.9681431069884943E-5i,1.32E-10
2,2.15E+14,1.4449662275794126-2.45280321442486E-5i,1.62E-10
2,2.15E+14,1.501144042,8.84E-13
2,2.15E+14,1.576643827,6.04E-13
2,2.16E+14,1.4435116820482279-6.610377558337077E-5i,1.36E-10
2,2.16E+14,1.44407213518963-5.449860126400858E-5i,1.34E-10
2,2.16E+14,1.4447304266103684-2.9240226154170736E-5i,1.32E-10
2,2.16E+14,1.4450524793809774-2.4049187529431013E-5i,1.62E-10
2,2.16E+14,1.502764171,8.69E-13
2,2.16E+14,1.57789984,5.99E-13
2,2.17E+14,1.4436115179423938-5.706665235802684E-5i,1.44E-10
2,2.17E+14,1.4441623820693696-5.37413986274694E-5i,1.34E-10
2,2.17E+14,1.4448151673591012-2.8808438903230044E-5i,1.32E-10
2,2.17E+14,1.4451381271035941-2.356879141347485E-5i,1.62E-10
2,2.17E+14,1.504384392,8.54E-13
2,2.17E+14,1.579152754,5.93E-13
2,2.18E+14,1.4437117013807925-5.598648466458882E-5i,1.44E-10
2,2.18E+14,1.444251635973803-5.299816120912851E-5i,1.34E-10
2,2.18E+14,1.4448989672196502-2.8385762059360968E-5i,1.32E-10
2,2.18E+14,1.44522324161307-2.308513854631688E-5i,1.62E-10
2,2.18E+14,1.506004406,8.40E-13
2,2.18E+14,1.580402557,5.87E-13
2,2.19E+14,1.4438112979202076-5.496923108005258E-5i,1.44E-10
2,2.19E+14,1.4443399168673703-5.226855932818997E-5i,1.34E-10
2,2.19E+14,1.4449818468863223-2.7971903939548166E-5i,1.32E-10
2,2.19E+14,1.4453079054037905-2.259618810410698E-5i,1.62E-10
2,2.19E+14,1.50762393,8.26E-13
2,2.19E+14,1.58164924,5.81E-13
2,2.20E+14,1.4439104104486442-5.390095618816788E-5i,1.44E-10
2,2.20E+14,1.4444272442622799-5.155229507098633E-5i,1.34E-10
2,2.20E+14,1.4450638264339895-2.756658800093043E-5i,1.32E-10
2,2.20E+14,1.4453922163171489-2.2099463066379173E-5i,1.61E-10
2,2.20E+14,1.509242694,8.13E-13
2,2.20E+14,1.58289279,5.76E-13
2.5,1.70E+14,1.4374578219975358-1.3671903349736866E-4i,1.35E-10
2.5,1.70E+14,1.438366559004481-1.1254853261702264E-4i,1.34E-10
2.5,1.70E+14,1.4393401061777134-6.541449771856098E-5i,1.31E-10
2.5,1.70E+14,1.4398065327308438-5.573181983543429E-5i,1.63E-10
2.5,1.70E+14,1.45988484534192-6.10943847953054E-11i,2.24E-12
2.5,1.70E+14,1.527443691,1.19E-12
2.5,1.71E+14,1.4376381860848004-1.3429189583813163E-4i,1.34E-10
2.5,1.71E+14,1.4385362925794007-1.105575504920767E-4i,1.34E-10
2.5,1.71E+14,1.4395044100365602-6.394347936854455E-5i,1.31E-10
2.5,1.71E+14,1.4399631342881785-5.45870602956491E-5i,1.63E-10
2.5,1.71E+14,1.4613756114593615-3.299347667131412E-11i,2.15E-12
2.5,1.71E+14,1.52878446,1.17E-12
2.5,1.72E+14,1.4378155649039437-1.3192442258957066E-4i,1.34E-10
2.5,1.72E+14,1.4387032314693609-1.086135939859724E-4i,1.34E-10
2.5,1.72E+14,1.4396654443986685-6.253680897845677E-5i,1.31E-10
2.5,1.72E+14,1.440117206594652-5.3468528177464036E-5i,1.63E-10
2.5,1.72E+14,1.4628808007904792-1.7857118023776887E-11i,2.08E-12
2.5,1.72E+14,1.530122746,1.16E-12
2.5,1.73E+14,1.4379900504097536-1.296478253136597E-4i,1.34E-10
2.5,1.73E+14,1.4388674450906758-1.0671522316148453E-4i,1.34E-10
2.5,1.73E+14,1.4398233656541124-6.118883261058878E-5i,1.31E-10
2.5,1.73E+14,1.4402688223882965-5.23750570862924E-5i,1.63E-10
2.5,1.73E+14,1.4643991984738227-9.683797937629258E-12i,2.01E-12
2.5,1.73E+14,1.531458517,1.14E-12
2.5,1.74E+14,1.4381617120889951-1.274021506984915E-4i,1.34E-10
2.5,1.74E+14,1.4390290010655038-1.0486102272598937E-4i,1.34E-10
2.5,1.74E+14,1.4399783130186603-5.989466852349614E-5i,1.31E-10
2.5,1.74E+14,1.4404180530069164-5.1305493981352E-5i,1.63E-10
2.5,1.74E+14,1.4659296765620495-5.260847948968458E-12i,1.94E-12
2.5,1.74E+14,1.532791745,1.12E-12
2.5,1.75E+14,1.4383305941504698-1.2520336254685013E-4i,1.34E-10
2.5,1.75E+14,1.4391879649787649-1.0304967828315554E-4i,1.34E-10
2.5,1.75E+14,1.4401304115763451-5.865008126147111E-5i,1.31E-10
2.5,1.75E+14,1.4405649685814117-5.025869292899352E-5i,1.63E-10
2.5,1.75E+14,1.4674711853613562-2.8625767780333338E-12i,1.88E-12
2.5,1.75E+14,1.5341224,1.11E-12
2.5,1.76E+14,1.4384967967749214-1.2305712642699364E-4i,1.34E-10
2.5,1.76E+14,1.439344400515739-1.0128009205122158E-4i,1.34E-10
2.5,1.76E+14,1.4402797746688731-5.7451368793930225E-5i,1.31E-10
2.5,1.76E+14,1.4407096382478812-4.9233509131214064E-5i,1.63E-10
2.5,1.76E+14,1.4690227460197256-1.5600633983973548E-12i,1.82E-12
2.5,1.76E+14,1.535450456,1.09E-12
2.5,1.77E+14,1.438660357981625-1.2095822174563053E-4i,1.34E-10
2.5,1.77E+14,1.4394983690645424-9.955090339776688E-5i,1.34E-10
2.5,1.77E+14,1.4404265057741208-5.629527611215447E-5i,1.31E-10
2.5,1.77E+14,1.4408521303815405-4.822879131377915E-5i,1.63E-10
2.5,1.77E+14,1.4705834441278292-8.513514064903599E-13i,1.77E-12
2.5,1.77E+14,1.536775885,1.08E-12
2.5,1.78E+14,1.4388213506247605-1.1891768419374287E-4i,1.34E-10
2.5,1.78E+14,1.4396499303345658-9.786095918037139E-5i,1.34E-10
2.5,1.78E+14,1.4405707000014878-5.51789252604284E-5i,1.31E-10
2.5,1.78E+14,1.4409925128604535-4.7243373508134904E-5i,1.63E-10
2.5,1.78E+14,1.4721524241500556-4.649577273799099E-13i,1.72E-12
2.5,1.78E+14,1.538098663,1.06E-12
2.5,1.79E+14,1.4389798397984364-1.1690717725585471E-4i,1.34E-10
2.5,1.79E+14,1.439799142274038-9.62092435491479E-5i,1.34E-10
2.5,1.79E+14,1.4407124453000424-5.409976158548646E-5i,1.31E-10
2.5,1.79E+14,1.4411308533662854-4.6276065639125315E-5i,1.63E-10
2.5,1.79E+14,1.4737288845425718-2.543419602911804E-13i,1.67E-12
2.5,1.79E+14,1.539418766,1.05E-12
2.5,1.80E+14,1.439135877056961-1.1494895808232983E-4i,1.34E-10
2.5,1.80E+14,1.439946061055081-9.459457918764647E-5i,1.34E-10
2.5,1.80E+14,1.4408518234232681-5.305549524876679E-5i,1.31E-10
2.5,1.80E+14,1.4412672197335639-4.5325641771533E-5i,1.63E-10
2.5,1.80E+14,1.4753120734452738-1.3929103511370018E-13i,1.63E-12
2.5,1.80E+14,1.54073617,1.03E-12
